,gameId,TeamTwoWin,Team1P1,Team1P2,Team1P3,Team1P4,Team1P5,Team2P1,Team2P2,Team2P3,Team2P4,Team2P5,Team1P1Role,Team1P2Role,Team1P3Role,Team1P4Role,Team1P5Role,Team2P1Role,Team2P2Role,Team2P3Role,Team2P4Role,Team2P5Role,Team1P1SID,Team1P2SID,Team1P3SID,Team1P4SID,Team1P5SID,Team2P1SID,Team2P2SID,Team2P3SID,Team2P4SID,Team2P5SID,T1P1LP,T1P2LP,T1P3LP,T1P4LP,T1P5LP,T2P1LP,T2P2LP,T2P3LP,T2P4LP,T2P5LP,T1P1WR,T1P2WR,T1P3WR,T1P4WR,T1P5WR,T2P1WR,T2P2WR,T2P3WR,T2P4WR,T2P5WR,T1P1CM,T1P2CM,T1P3CM,T1P4CM,T1P5CM,T2P1CM,T2P2CM,T2P3CM,T2P4CM,T2P5CM,Team1P1PostChampOccurTimes,Team1P1PostPositiveScore,Team1P1PostNegativeScore,Team1P2PostChampOccurTimes,Team1P2PostPositiveScore,Team1P2PostNegativeScore,Team1P3PostChampOccurTimes,Team1P3PostPositiveScore,Team1P3PostNegativeScore,Team1P4PostChampOccurTimes,Team1P4PostPositiveScore,Team1P4PostNegativeScore,Team1P5PostChampOccurTimes,Team1P5PostPositiveScore,Team1P5PostNegativeScore,Team2P1PostChampOccurTimes,Team2P1PostPositiveScore,Team2P1PostNegativeScore,Team2P2PostChampOccurTimes,Team2P2PostPositiveScore,Team2P2PostNegativeScore,Team2P3PostChampOccurTimes,Team2P3PostPositiveScore,Team2P3PostNegativeScore,Team2P4PostChampOccurTimes,Team2P4PostPositiveScore,Team2P4PostNegativeScore,Team2P5PostChampOccurTimes,Team2P5PostPositiveScore,Team2P5PostNegativeScore,Team1P1CommentChampOccurTimes,Team1P1CommentPositiveScore,Team1P1CommentNegativeScore,Team1P2CommentChampOccurTimes,Team1P2CommentPositiveScore,Team1P2CommentNegativeScore,Team1P3CommentChampOccurTimes,Team1P3CommentPositiveScore,Team1P3CommentNegativeScore,Team1P4CommentChampOccurTimes,Team1P4CommentPositiveScore,Team1P4CommentNegativeScore,Team1P5CommentChampOccurTimes,Team1P5CommentPositiveScore,Team1P5CommentNegativeScore,Team2P1CommentChampOccurTimes,Team2P1CommentPositiveScore,Team2P1CommentNegativeScore,Team2P2CommentChampOccurTimes,Team2P2CommentPositiveScore,Team2P2CommentNegativeScore,Team2P3CommentChampOccurTimes,Team2P3CommentPositiveScore,Team2P3CommentNegativeScore,Team2P4CommentChampOccurTimes,Team2P4CommentPositiveScore,Team2P4CommentNegativeScore,Team2P5CommentChampOccurTimes,Team2P5CommentPositiveScore,Team2P5CommentNegativeScore,T1P1ChampWR,T1P2ChampWR,T1P3ChampWR,T1P4ChampWR,T1P5ChampWR,T2P1ChampWR,T2P2ChampWR,T2P3ChampWR,T2P4ChampWR,T2P5ChampWR
1982,3867563813,Fail,154,18,42,164,89,99,875,412,115,234,JUNGLE,DUO_CARRY,MIDDLE,TOP,DUO_SUPPORT,DUO_CARRY,TOP,DUO_SUPPORT,MIDDLE,JUNGLE,hl14adzKyEAanJdiXERr4JMSO2B5l8m4Io32atqwptvqXQA,tkTijnrzGhiKeaC5palGIz8gbKTiAqQOnlsoawe3bG2fDRPY,XRyUffP6YqDlCBL2_nsGa1oBsoju4ZdBCO9w7u1WOPv55Z8,-LJs9hO33rJ3MJeL7HqOTJHLn1u7gy0wKF56i9Gd55yNhNvC,Elnk7qKncC26r9CU4z1ujztoaaqkjwZ4s7ScRQRQqu8JMBw,7ePipMo82z5IvYnkhDnAxfvwg02SN_OqHV2M1XdgETXOo9A,Xi17YA75oRYgAqmunGl0kJckRgHZ5Iv7Y2QCMohG-V0y270,1DZyRbGLxi-ULU0mQ4Vhb0ba0AuWzFTMSjuMlxnqn9ZxcK8,GD1G6eZe_mM4QJER0ECqh37gj2QfJQxAjXFPy6xNjAlyKFklKJz3k91naw,cGNvgfcPMesEKddc6_BjULrdEq9u9XpiE6S-q55FDWt5-Gk,200,1047,200,200,278,200,200,200,674,200,0.544,0.5167731629392971,0.544,0.544,0.5053763440860215,0.544,0.544,0.544,0.5654008438818565,0.544,1000,148689,1000,1000,18167,1000,1000,1000,8554,1000,16,0.7238717331402542,0.8103818835281743,152,0.0,0.5238573580253415,20,0.6534960860791413,0.5639993853685332,66,0.19116867106893787,0.5342099870123515,94,0.0,0.4930839596725092,58,0.7204658300980278,0.8539368492074129,76,0.17620555836221444,0.55410425837447,181,0.10654889345169066,0.0,18,0.7267454252726789,0.7908334092396061,111,0.0,0.0,66,0.6049687896094981,0.0,144,0.4006421431214565,0.34555457474349377,42,0.5943329627016829,0.0,125,0.0,0.0,208,0.2638175864522954,0.0,189,0.2568108864892077,0.0,177,0.0,0.0,154,0.18673419362664645,0.0,62,0.6590197162156392,0.6428039282947391,149,0.0,0.0,0.5129,0.5027,0.5069,0.5008,0.5252,0.4834,0.5113,0.5061,0.5,0.5035
3514,3909318073,Win,58,497,234,498,245,517,76,106,145,111,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1sgvO0_laISyD02G2AfDnNeAjscb2LB_TmIV9qVVwT4igwE,pPVfpqukhU-VWgg1v6MFZiCHYd4w0bsmq_JQB3agArzM8HA,E8CNIk_5YRFSgWG90WDlbBSK5E-xhSu3v51QTA3rYJm_goQ,PnzdGvt6DpsGFeg5ihgrqIX3jnhayIutH43Mn-ORKLaHtI8,o-hKe3YFQvdSpUhoTK-lmhAe4j0422hGyCLVugd-zyN84Clj,47CuqCy-qV_D9Rn5ZuYN7-qp10TVdTGiQxJBtSMx4s-DAQ4,4j9PDLYhmiOKMFnz179bXbPeFhdAIcHX_kADUsDe8eKlyrI,oFyVPbc6iZQ8iHzaJuKbPvJbybAywUZ0lpNNQwuKevb-wzU,jAFZu8ssPZ7SAsa00QEWGZGZGJDCr3jEF0KrfrZJal-IV4w,al2e6zLO4QWKWuN5Vy7QhwmRAOrhZoqnVM_ianYGkICOYO4,200,200,200,200,200,632,200,200,200,200,0.544,0.544,0.544,0.544,0.544,0.5371287128712872,0.544,0.544,0.544,0.544,1000,1000,1000,1000,1000,184045,1000,1000,1000,1000,141,0.0,0.0,58,0.0,0.0,111,0.0,0.0,72,0.0,0.5094686368616617,41,0.4135211851285852,0.6188795624709711,121,0.36452531762745066,0.5463199644553952,59,0.0,0.494086495259913,72,0.17866519482239435,0.53661708424731,0,0.0,0.0,83,0.0,0.0,94,0.23941831706690705,0.3090607872256985,51,0.19724562901068915,0.0,149,0.0,0.0,76,0.0,0.0,100,0.4671551145007669,0.315243606443529,223,0.3719835513050901,0.0,78,0.3865407140853128,0.3084122879164559,95,0.3623008736452029,0.3138811835994968,0,0.0,0.0,136,0.20087549964446488,0.0,0.4974,0.5,0.5035,0.4769,0.513,0.5016,0.4819,0.5094,0.5018,0.5034
1238,3862077726,Win,75,59,117,67,99,517,29,51,40,106,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,zWGdP0MTw3Vx_eW6PZHyzJ1CKF6TrjHmUy-gWpGv_2Ndye4E,cUEX4uMYhQaSo0Tw4nzgnsZn2lduGZV7TqISZt2mzmJrJe8,pTX5Fk9ZaKVRM0b4Ml-BcdOHmwJ5l04_Uc-rmWsVUUsCgxg,dL-DnRnrGdzhVNTVSCx5Gkmcb-131R3vS1B5yPu8ToH2ino,Hf8w0kTa3YYwzguPQcSMh6SYwaM_7Lwyb5eca3x0ejZ3G3av,D3KjTKaDXK3HmIe3q1zz_Wfka8YfWfvvjh4DR-TcCkkx7GM,rvLcYyaLvTvs4L900ljlvUUzTjiN5pRBpLDydf5hPAnSLmI,FC6a2pmHV2vW16UrKKOodedApfIjC3X98NuRT5n6qw8pMdw,9LgObc7lmQacQ6xQdzb5COMgCdTxCQeTsnttdmN7tAT4Z0U,JbRWeo3yKHH2OkHgsiMZuX_dk1FimL7k-fV1UmJTCNQ9uZo,200,200,200,717,200,200,200,200,200,200,0.544,0.544,0.544,0.5682539682539682,0.544,0.544,0.544,0.544,0.544,0.544,1000,1000,1000,31997,1000,1000,1000,1000,1000,1000,46,0.7053177517393361,0.7624456359118951,0,0.0,0.0,55,0.5385229546090831,0.5650070673081933,63,0.4143414834271307,0.6169473688776901,58,0.7204658300980278,0.8539368492074129,121,0.36452531762745066,0.5463199644553952,70,0.011644140533778978,0.0,29,0.09752886891365052,0.5186550500916272,28,0.7485142630079519,0.8330944569372549,72,0.17866519482239435,0.53661708424731,153,0.12320603435536576,0.0,0,0.0,0.0,189,0.40830424607010696,0.0,151,0.4615617617701474,0.3124888872171377,189,0.2568108864892077,0.0,223,0.3719835513050901,0.0,200,0.0,0.0,51,0.3846501031949747,0.0,64,0.6472543657036637,0.0,95,0.3623008736452029,0.3138811835994968,0.4941,0.5015,0.5068,0.5094,0.4834,0.5016,0.5086,0.5039,0.5141,0.5094
4668,3859635023,Win,497,39,126,30,498,61,164,110,106,875,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,tlsKRVVPJu6TQ-tA5B0aTbUN4Cjb_IQPe58Hzgdrz8yB1tw,di8YrERi_JB29GCEXbn2GLNlOPCeRNzAqux51AeNWS6LL2VylCaZKgUUNw,rzWqGbJzmQ44hhhfQhfZ6-iSwpJWU3fJM6oX42u0EG-KDWFTBzeYdllZCQ,osha311xkdMeemUk6Ceiadxabbm2ADKEdhEaXJMSHeR5YBM,yU3NdftwBjneMyRfG2ZHChBeNdP8W53WGJxAuiyqEjx6Nhs4omW7IMKuBw,xnm6m97k0bCygfALnZnyMKYp4_nTTmttYtjS78rGtcBnb6c,8RfUD9cxN-dLQLxL32H5lDDf9tlfcqUOFs8iAxZGYcrp-sM,TCyPni7KYpapaggkYjGA1kPEyGLGUO0BVqCGfNA-lWwSH3325WZJGTMtLg,6B8iRyZnM5LlhBnILaGK0u1XlOziV6K3egUV1075EBQm_kM,1576,1030,1053,200,1623,1132,200,1331,200,744,0.5632582322357019,0.5434782608695652,0.5380875202593193,0.544,0.5904255319148937,0.5350877192982456,0.544,0.5633270321361059,0.544,0.5195729537366548,59702,482791,75377,1000,124769,8835,1000,33945,1000,62996,58,0.0,0.0,84,0.6647469738255376,0.787760285706055,67,0.0,0.5029638220624226,25,0.0,0.5140453577041626,72,0.0,0.5094686368616617,143,0.0,0.5347101426706082,66,0.19116867106893787,0.5342099870123515,87,0.0,0.50210887339057,72,0.17866519482239435,0.53661708424731,76,0.17620555836221444,0.55410425837447,51,0.19724562901068915,0.0,366,0.0,0.0,113,0.001670113195378873,0.0,65,0.3838163845951903,0.0,76,0.0,0.0,99,0.4361780978765589,0.3847281181967103,125,0.0,0.0,108,0.0,0.0,95,0.3623008736452029,0.3138811835994968,177,0.0,0.0,0.5,0.4577,0.5113,0.522,0.4769,0.4652,0.5008,0.4991,0.5094,0.5113
3976,3890020581,Win,222,28,412,236,56,64,92,360,53,34,DUO_CARRY,JUNGLE,DUO_SUPPORT,MIDDLE,MIDDLE,JUNGLE,MIDDLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,ft6xHf_s_12OarY8Ai4iGtgL2_CBb2fqXSicUW5746bdhEdVX-epG5JH8w,CayHzPTWdpnXR9NWejipkJgExVntJFal1P4nsYLEQwXl_fpgVkwRFVS2RQ,bWNY0no0GD0MRJZdzrMe26dZabcau1iPHOqiQOxQxkCqxYJ2Tg3YbHFYVQ,dcqfptwAxb6jDZgTz0CMdvNf704ryyrCoFgpNz1wgd2MSTU,8n4R_-1MnEAyYM622AdM92Y3HB8doGopo9tIP_sK2k4ybT0,IHicwagkLzeWnbQ1WVrAqSxn1n_-lP-9eVkQqrK93dLzFo4rgJItqVBV_A,JRTPYasCNYlGr4tywfcy2yF5ei1smue0p5THs78rr3XkTjbI,CXZQwwF3oqtuKnfmfsebO9S2DeY6CvPwIIrxuf6AOORveSM,mZRLOUvbXpQEaRkBG_P2Bq00tI4cb6VmczXrd0rFRzKh6NM,jaBJ8wi2SCH9JQPxT5Uj4L8_i5Iz9E2nUieHbh9kWTLBIEke3Cmg8Hq1Sg,394,200,1004,1215,627,1575,1463,741,483,459,0.68,0.544,0.5560165975103735,0.5241691842900302,0.5294117647058824,0.5650969529085873,0.5967078189300411,0.5238095238095238,0.5197568389057751,0.5418502202643172,65618,1000,14512,206873,12716,27686,210840,65296,52548,114896,98,0.0,0.5283605470889952,15,0.3687362085218015,0.5406560112790364,181,0.10654889345169066,0.0,122,0.0,0.5233874698964561,102,0.10814952850341797,0.0,0,0.0,0.0,41,0.6384203485820603,0.5400364428031735,60,0.4186715690985969,0.6168670770598621,13,0.6115183819895206,0.5429235028057564,28,0.6872372933056043,0.5706411454735733,168,0.4425661513325183,0.0,41,0.5813658159528942,0.6221502268469179,154,0.18673419362664645,0.0,140,0.20670527367204325,0.0,66,0.0,0.0,0,0.0,0.0,122,0.18517306499683395,0.0,135,0.0,0.0,43,0.6491820235134435,0.652185470252842,84,0.6794691384891739,0.6660528182983397,0.5083,0.5243,0.5061,0.4691,0.5331,0.5123,0.5231,0.4991,0.5082,0.5166
2001,3848490285,Fail,74,36,40,104,136,30,3,15,92,84,DUO_CARRY,TOP,DUO_SUPPORT,JUNGLE,MIDDLE,JUNGLE,DUO_SUPPORT,DUO_CARRY,TOP,MIDDLE,hLJcu7aZLOEVy740sXccsFXOO9OFd87qJPKaigLrjYrLLOg,sPyVujOgZ9JbAA_D6uQVCo8cWvhKxa93lI8agORYQnd9idQ,OeN3SGfkjNuPtZ-I9t63qFQcfE5clyGb7cl4OE6dNx79FRk,RY4HGE8DFJNW1xbq-XgCHq2xtI5d3v550ets-ER55lME3kw,GD1G6eZe_mM4QJER0ECqh37gj2QfJQxAjXFPy6xNjAlyKFklKJz3k91naw,rzWqGbJzmQ44hhhfQhfZ6-iSwpJWU3fJM6oX42u0EG-KDWFTBzeYdllZCQ,fprjR3MwckZjf9Od5GrN0-wc2F2R2GSKRQRgmziE5Dqrs2o,PC4WKDRLuqqcEvgrSNHsgYEI6KrhrG-CR0V6KemuM7SGzKIbL_XSuNeOFg,4v5FMktW6SqxPzMROe6h2LuVSfchYrQOvA25HPw9Pk_FTr4,oBvIEcx0lgyczj0b8nZGmtRtLHLKWWHnjfPkQ3CHhzEwKNk,464,474,523,616,674,200,200,200,329,700,0.52,0.5508021390374331,0.5306122448979592,0.5073891625615764,0.5654008438818565,0.544,0.544,0.544,0.5206422018348624,0.5464190981432361,4803022,18563,330176,90535,16733,1000,1000,1000,1367308,33880,14,0.3705792587736377,0.5424085622880518,0,0.0,0.0,28,0.7485142630079519,0.8330944569372549,0,0.0,0.0,0,0.0,0.0,25,0.0,0.5140453577041626,49,0.3834960968598076,0.5635025443100348,12,0.37819286740344493,0.5677611944152088,41,0.6384203485820603,0.5400364428031735,121,0.3866821045460908,0.5516560339346165,25,0.5514843082680718,0.7041057704331039,0,0.0,0.0,64,0.6472543657036637,0.0,0,0.0,0.0,0,0.0,0.0,65,0.3838163845951903,0.0,93,0.3941326760571753,0.3106528071614055,50,0.6832895706483416,0.6557718979847895,122,0.18517306499683395,0.0,208,0.1944141615405942,0.0,0.5131,0.4922,0.5141,0.4524,0.5528,0.522,0.5129,0.5184,0.5231,0.4776
3129,3861361572,Fail,526,81,3,78,56,876,111,18,54,777,MIDDLE,SOLO,JUNGLE,JUNGLE,JUNGLE,JUNGLE,DUO_SUPPORT,DUO_CARRY,TOP,MIDDLE,Hzyqe-7-KMPNp2rclmlRhElErRW4O2EAL_8DJ4PremCIdTs,jlbmepHtxla3Kom7XfWkTossOqzvJVMG3UB5Hod6TjRYY9A,is8u-hN5BYdlDGq5W9emuj6ZU0aSaX3mSXS4OKydbgD_VVI,FTm721jrzNy2kAh5hbTqJiye75F2athUsIKoZqQs95Vy3lc,TzZVECncJS4jMEZZgif9PBP81-8RP_ADx2Z4_VJ5b2Sz5Yk,aMNUrD-ifVN3reAKBZGhhuiNqKMhfemNY2s6Cldha4-lofwgydVLc5EGig,Mm8rzsmBtXSdh76vdhfyml0F0w6VLzGD0Z7myV1K0zDb2eQfXDuDl293gA,75ZRkLu8hDeTJF4b8LgFafaOZBC5GuzIbvjlBuL5X1S4Z30,Kx7l6hqndnP1sSOCurvyBLyyiGvLn8lP6DIqig9olEW7wNU,0m0424V4oj8BEBrpxLaU5o7Bt__h4WF_n5XJVhpmhreEH8k,538,971,200,708,1151,1135,748,1094,1049,802,0.5050505050505051,0.5608974358974359,0.544,0.5226824457593688,0.5370741482965932,0.5420289855072464,0.5255255255255256,0.5450643776824035,0.5336322869955157,0.5551470588235294,45983,100947,1000,1002890,25270,207,19659,15221,7504,56574,103,0.0,0.0,54,0.4904878948045814,0.5520335494018183,49,0.3834960968598076,0.5635025443100348,11,0.6570862775263578,0.5602199129941987,102,0.10814952850341797,0.0,97,0.17515576663224594,0.5370266553832264,83,0.0,0.0,152,0.0,0.5238573580253415,42,0.4036766710488692,0.5975934208893194,110,0.4329072988551596,0.8151753261321929,86,0.40661902225480906,0.6303040044648306,153,0.17745806176755116,0.0,93,0.3941326760571753,0.3106528071614055,103,0.5929337872633244,0.317553678116241,66,0.0,0.0,94,0.4161272331177136,0.33375515643652376,136,0.20087549964446488,0.0,144,0.4006421431214565,0.34555457474349377,117,0.1962237172750197,0.0,279,0.0,0.0,0.4836,0.4785,0.5129,0.5177,0.5331,0.454,0.5034,0.5027,0.5346,0.4847
808,3909872840,Win,99,234,110,80,9,246,20,64,81,26,DUO_SUPPORT,TOP,DUO_CARRY,MIDDLE,JUNGLE,MIDDLE,JUNGLE,JUNGLE,JUNGLE,SOLO,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,CWvut8TZwDjOTnUqUioau8Zn2LA7x41bG7seDMyQBcg9Tr5l6GuyEaf0sg,DMXiSBtLW549pnO1ZHa0DDYw293jAdnZzDr8dDMpDsLBDVBq,hjZiwXNO93HDpPN2oQ-CDO3qvHnZtL_ZvstKdT5L0ij7JVI,z26fcsfxWYc9CO_-gdv7hUfs_PQZ6I48xp9Iu2LD02XXH3Ryjha4mPo_TA,oFgO9tcKtZEHBNKa3ebpFVB7t6naysYyBi2AartRftljiT-b,4FPNAwKQG-buJfy0m5zrREUO1_DNpB2buw96v6A7oTE_pXQ,DzdHQRlLrLtO6o2LbShDU2a9Bq2NSC9-720nyj6mI3_g1HXI,FwBZTJhShG42b4qwNWWELTDKdHkMkcpO-4OntyB6MbVB9Ho7,5CKQ8bYWCdnW3AfUHcv4Qjy-1JMMOryUp_xB7pQgh2oHcZkw,470,641,383,621,349,392,679,604,634,654,0.6033519553072626,0.5152838427947598,0.5062082139446036,0.5127659574468085,0.5848214285714286,0.5149769585253456,0.5197132616487455,0.5428571428571428,0.5555555555555556,0.5255255255255256,1320,4821,68317,15087,94931,38705,1464397,8935,11589,33838,58,0.7204658300980278,0.8539368492074129,111,0.0,0.0,87,0.0,0.50210887339057,41,0.6770565048508022,0.8327470748889737,0,0.0,0.0,37,0.4954826308333356,0.5951321561162065,0,0.0,0.0,0,0.0,0.0,54,0.4904878948045814,0.5520335494018183,17,0.7592182662176048,0.8110681165282321,189,0.2568108864892077,0.0,149,0.0,0.0,108,0.0,0.0,118,0.0,0.0,0,0.0,0.0,102,0.3939707338178116,0.31629167129467056,0,0.0,0.0,0,0.0,0.0,153,0.17745806176755116,0.0,108,0.6157280771134178,0.3045636353554664,0.4834,0.5035,0.4991,0.5229,0.5293,0.5096,0.505,0.5123,0.4785,0.5211
5482,3875195966,Win,60,6,12,126,110,14,145,875,43,76,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,ZeOhIdxyoI6dljXYMoA38kqpaj9IfGiwy6MWYOKUNyK2eo90p2GXkggmDQ,7HDf0hog6spkr0OE8EpeW2Uo7EVKS3K27oHAg0aEqs7mvgU,OevRXBmIiKaRSYUbgeRaxcJesWwf1tYFu45U90MV6b8XIfo,CgigrmU_kxRIxG2M0V-0khy_P_nsEjCvGmj7Pk0KtUCMa9Os,Rrymk-MMAO3U0KhjnItMIzpkzP9JAZVJJPuSAZHTTMH8iB8,nqRxf60hwvzy1m7n4b0OV-VzwdgzNulGuQSBTb0FM_bkddI,6B8iRyZnM5LlhBnILaGK0u1XlOziV6K3egUV1075EBQm_kM,8n4R_-1MnEAyYM622AdM92Y3HB8doGopo9tIP_sK2k4ybT0,9KicclE-2ZLkb37qqBqfKQ-aPgPskqP70uKZz23I-A7qwvE,7AivLUTxkFzZBYZypQ03SzS6B2XI4-Ht3iZXfbN1GCWuXwM,200,1018,615,983,540,650,744,627,943,554,0.544,0.5091225021720244,0.5275590551181102,0.5148936170212766,0.513595166163142,0.5129198966408268,0.5195729537366548,0.5294117647058824,0.5473372781065089,0.5392491467576792,1000,181416,34717,40265,21712,72544,26607,9388,417412,44506,39,0.6620894030384396,0.8253852357951607,56,0.4905903297921886,0.5590933415947892,114,0.0,0.0,67,0.0,0.5029638220624226,87,0.0,0.50210887339057,81,0.1843823235967885,0.5559736054118086,0,0.0,0.0,76,0.17620555836221444,0.55410425837447,30,0.0,0.51813592271107,59,0.0,0.494086495259913,46,0.4615229191291459,0.3368892383265805,101,0.39900068133121663,0.0,78,0.20641328504986986,0.0,113,0.001670113195378873,0.0,108,0.0,0.0,194,0.0,0.0,0,0.0,0.0,177,0.0,0.0,102,0.2037883908504311,0.0,78,0.3865407140853128,0.3084122879164559,0.5268,0.5006,0.5015,0.5113,0.4991,0.5283,0.5018,0.5113,0.4778,0.4819
281,3900876847,Win,145,43,887,82,64,235,223,238,84,77,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,JUNGLE,JUNGLE,SOLO,MIDDLE,TOP,JUNGLE,r22_6v0G3vMBCDNwS-KusCqPgEmq4tITr0UMQlu7tUGG3NQ,s79cnP52_WCSnlYVLhghMoToACLUUJ5m0zTq8fW1V5aK0DL-BfRXuIVgPA,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,Vkfyepaq1uDaZIGusSCCRavLSROO6w0z9ONJGrC8QYv4XE0,eB8KHohCRAXgGWtvmWaYJjbpq9czNVjV3vl284fP9GASNfI,Cvl7RB-YBB-p7Kh-keMaYjtISvw0etwGgSMS5k4rfKdqdh6j,4s7DdZbcZWd_a6QL-HUhMl1Z9NwMGL_6R3fPjxEjhUd-dvU,LL2KpBPzEZ4LhFJCT0ntXVTBEGFL8yLrs1rNAXs9weMVI346s_2X7fz4UA,kCDaqIXzp_9aKu-UCkhGs_rrgO0WA3tnmWyXnib8V0iWQeo,ySgVoywEXhJM_9ggbsavgCmnMBYYKYkS5JHb85upAi9YFBk,844,767,799,675,200,1036,1018,1016,522,652,0.5712,0.5182926829268293,0.5224806201550387,0.5870069605568445,0.544,0.5320121951219512,0.5170842824601367,0.5757575757575758,0.59375,0.5345104333868379,128821,5019,59547,53516,1000,37256,100636,9705,78874,28933,0,0.0,0.0,30,0.0,0.51813592271107,0,0.0,0.0,60,0.7091441320336384,0.7482755049699691,0,0.0,0.0,163,0.18947281526482626,0.5305904004631973,0,0.0,0.0,88,0.7010335792665896,0.8468294496216426,121,0.3866821045460908,0.5516560339346165,195,0.0,0.5311363499339034,0,0.0,0.0,102,0.2037883908504311,0.0,0,0.0,0.0,115,0.0,0.0,0,0.0,0.0,340,0.5108058018734937,0.0,0,0.0,0.0,209,0.0,0.0,208,0.1944141615405942,0.0,269,0.0,0.0,0.5018,0.4778,0.5003,0.5106,0.5123,0.5275,0.5429,0.5001,0.4776,0.4838
101,3906555097,Fail,64,245,145,432,84,887,240,202,497,104,MIDDLE,JUNGLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,MIDDLE,DUO_CARRY,DUO_SUPPORT,JUNGLE,i6b7z6dqVslukNoSTXORU43tdhqUI0SgJbKw_RQ2DbZiHnA,MFs1I3YkYV4rC0lFKvWLvSAKFgRSPIngtg6E8tYQdgJuLAI,x_rIpF0TA1IPe6t5ngcy-bXxJdV293BU4hN8eTXicwD88a8,z96gxqM67f0B_gusuIXRBJpvNzlCkEIzFU3ugSrH19qfNfk,am2ofVW1k-ZwfszS8dGSx4uDABBdYtVGXNgw0C_K0RrwT8U,gXbiby3jTJu2jcn7mYOH-QsZFTVzfZkqyAYdgv4r-y5_pX0,wq4Tbh7L6jUg5PhpiyVS485d9QoBUbvNsIPi1hHYHKdOT1ju,RGwNh1XuLyM3sA8hXMWJgXLtAEcQctBiq4B5QUEaUrKf__XQ,CLZzBoEMCc6XKz6TYChleSZdOgUSNC8hUflc5fS_aT9qFRQ,c4R8pE9ZGCiJkGQ3qMx6CcKQdGrkgHoJ6RijcUloaWI2_Drg,670,502,960,350,1109,868,639,402,796,200,0.5360824742268041,0.5155038759689923,0.52,0.5201072386058981,0.5319148936170213,0.5248508946322068,0.5292096219931272,0.58125,0.5162721893491125,0.544,10599,44936,574006,1241180,219328,1259,9779,9506,1516442,1000,0,0.0,0.0,41,0.4135211851285852,0.6188795624709711,0,0.0,0.0,25,0.6760402679443359,0.7852997405499947,121,0.3866821045460908,0.5516560339346165,0,0.0,0.0,8,0.0,0.0,50,0.6839281333529431,0.8320459091081852,58,0.0,0.0,0,0.0,0.0,0,0.0,0.0,100,0.4671551145007669,0.315243606443529,0,0.0,0.0,122,0.39580521945818575,0.0,208,0.1944141615405942,0.0,0,0.0,0.0,79,0.0,0.0,121,0.0,0.0,51,0.19724562901068915,0.0,0,0.0,0.0,0.5123,0.513,0.5018,0.5076,0.4776,0.5003,0.5388,0.511,0.5,0.4524
