,Unnamed: 0,gameId,TeamTwoWin,Team1P1,Team1P2,Team1P3,Team1P4,Team1P5,Team2P1,Team2P2,Team2P3,Team2P4,Team2P5,Team1P1Role,Team1P2Role,Team1P3Role,Team1P4Role,Team1P5Role,Team2P1Role,Team2P2Role,Team2P3Role,Team2P4Role,Team2P5Role,Team1P1SID,Team1P2SID,Team1P3SID,Team1P4SID,Team1P5SID,Team2P1SID,Team2P2SID,Team2P3SID,Team2P4SID,Team2P5SID,T1P1LP,T1P2LP,T1P3LP,T1P4LP,T1P5LP,T2P1LP,T2P2LP,T2P3LP,T2P4LP,T2P5LP,T1P1WR,T1P2WR,T1P3WR,T1P4WR,T1P5WR,T2P1WR,T2P2WR,T2P3WR,T2P4WR,T2P5WR,T1P1CM,T1P2CM,T1P3CM,T1P4CM,T1P5CM,T2P1CM,T2P2CM,T2P3CM,T2P4CM,T2P5CM
622,622,3913506822,Win,79,360,80,875,122,40,234,203,131,14,JUNGLE,DUO_CARRY,MIDDLE,DUO_SUPPORT,TOP,SOLO,JUNGLE,JUNGLE,TOP,TOP,s9iOh-XdCTnqWQBeelfuV6z5LY4PW-dcMCb4akYzbs-uM38,ePJBSmJBSeU6zxrtO3JK74TNPcEQ8Y3ApFjMNZcH0d7JAQ2I,z4npP0V2vpCD32lZSnD-dS0vZmPkGxvcLwuV1nuLcj9eGAk,75ZRkLu8hDeTJF4b8LgFafaOZBC5GuzIbvjlBuL5X1S4Z30,gqKRiaRCIzlLW2cqvdh5auFs6eTahonwkCfp68JT-hHOn4g,fGukKC9Roug7RFM-bL7bey4HPHFp08ocq6nZCuhT26seLS8,E7KWnTRa3pAS96yBlTBsB05RELOyoAyA06u4cSPGFQWnfR0,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,glefbPo-mucB18w4u9H_oVkXSHVYlMk4Qx_pxz1QGSh0QEY,ccLnCSxgjV-i7ouk0mPX2zgES0tSJtUs_PnF_gz7Bx4u2hU,515,332,200,1094,566,200,817,824,200,725,0.5876288659793815,0.5925925925925926,0.544,0.5450643776824035,0.5214994487320838,0.544,0.5159420289855072,0.5688073394495413,0.544,0.5964285714285714,1374921,6007,1000,3995,1683805,1000,4488,205766,1000,17540
623,623,3913188941,Fail,202,4,143,203,104,145,41,121,117,112,DUO_CARRY,TOP,DUO_SUPPORT,TOP,JUNGLE,DUO_CARRY,TOP,JUNGLE,DUO_SUPPORT,MIDDLE,niyww4slPxEYXeoidCDbecGjFlbsdyoEOobmAPfQH6qggC8,aUvAapaLQGt-HUaC0pq6R6oDslfJXLuJOKkCXfd9zBNvoms,oCK2sCothODw-YavRYK6iGfZrMreEz-PONtNubiPUHQClsk,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,suvXrIHsnj93hqSLqcTG00M6j0Qob9kUCBrQfyGNFwx-adE,Cq50FD3Okgd11yeiNydxVuhXOzhbaRaNhdSlEwzw4AYXLVU,Rg9MOEsYsPnxYYYK2O-s2rhQkBxrYv4vw2kXHqyLJTI83Lo,oFgO9tcKtZEHBNKa3ebpFVB7t6naysYyBi2AartRftljiT-b,K4__2jrho1nyPC11bCg5Tzuh9aBzTi20STkIzJIMnrpX7ZbO,D09TkpBn_zzUvccDSH5HpSNtY89hJ02PwR1LD0rfxWzrqOc,288,471,200,824,553,375,528,392,200,712,0.6050420168067226,0.5127701375245579,0.544,0.5688073394495413,0.5403899721448467,0.5232974910394266,0.5390625,0.5149769585253456,0.544,0.5154004106776181,297588,3445542,1000,205766,48541,701728,134351,71545,1000,229140
624,624,3913134554,Win,412,119,3,11,28,131,121,523,24,50,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,AxZs_blSWewDkfLvkZkP0p0X2ZjfzntV2pupyWzSCQehDa_z,aazR5mS44dt9lU62o9N4q3xE8pnTGwn72moCQxbLHyy7Il0,16_EWFgTMCnYwUtA1c9TSugyX3h-VapWCzQEPxflqCT9u5Q,5pNO7Ztlg4DFlcETHISnWbzCuBCqjFCySArtkom6HJNa29Zo,YGzv7xaVQlk2arxvDvo-pSlboUFWQCLkxmBi4D3ESt6HEr0,bwsnsOUudMwOAkp5MlVZ07OuUR_s-8OyrEv-ge8KUx2DovU,6zwnA3fOwtR4aCUKXYyzIjMNc2KF05BpKmOPgCMh4vQsqrM,W0en4OqpjkRpXaHL7n8kQr_DsmSa7FxqHmgJfBUoSmbjwGPE,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,anpJbTs-5jbbatYVF8i8xJdyn9UJW96qyVKttmYiscpfxZM,200,200,200,200,200,200,200,369,824,200,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.5859375,0.5688073394495413,0.544,1000,1000,1000,1000,1000,1000,1000,26140,120,1000
625,625,3913099741,Win,133,119,238,887,154,222,121,12,5,8,DUO_SUPPORT,DUO_CARRY,MIDDLE,TOP,JUNGLE,DUO_CARRY,JUNGLE,DUO_SUPPORT,MIDDLE,TOP,dDmHruOshkftmkL3gLSot8KkSohnTgGdcFqpVeYBUsHfOVs,MYoJh6kbHQdA00pM2D7LwKJdasGkLsmAvND443Nk_Onwb9k,qyRhmXZqdqJXaABOG9HmXVQzaV8cqLNoJF-c687WTCc,RhNz215AmUr4cbB1JnAjGA2iz0Q83o4ZNp8VorK1YtIcnWs,Il-nOJ1M2JVmrnS9LB3FqlPIgsk5sqcNxtDeSQRyjVgdDOw,bwsnsOUudMwOAkp5MlVZ07OuUR_s-8OyrEv-ge8KUx2DovU,6zwnA3fOwtR4aCUKXYyzIjMNc2KF05BpKmOPgCMh4vQsqrM,W0en4OqpjkRpXaHL7n8kQr_DsmSa7FxqHmgJfBUoSmbjwGPE,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,anpJbTs-5jbbatYVF8i8xJdyn9UJW96qyVKttmYiscpfxZM,200,200,200,200,200,200,200,369,824,200,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.5859375,0.5688073394495413,0.544,1000,1000,1000,1000,1000,1000,1000,9658,15382,1000
626,626,3912942872,Fail,81,26,28,98,203,150,412,134,60,22,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,ze-jZqdd6HFEq_8c5-XO3dgQU4W2BkHnmuKpa7XjCvS7T3U,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,5uAfQfiXuaiPr26DdcZrVx1asXHxVMLGUnpQAv7uwuL66D4,IRoqOEpQmCelzSaW50-zAl7AXTOZOv0dH2wNrkQMLUsuwz8,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,3p_JofLwfwRnlhPhvhOcglHGQIWSi-hZQxgl5sGVj7Yd1UQ,lDviu90hNE4NIpsGvOzDsBxwEd_Skt0_nq0JoH1wLzCgTtk,XayeFRfea4Dw9Owp2EIdOP8sB8emhxCBb26Gts0uTMWRh44,f-n9o6lGWcoIZ-68HBfmAKteoJsK_Qi8J92XnYy2Gh0RYLs,3TDI-wA0pgV9rmUXIcB392z9GaLkE2LbvniuhcPDyMUdyiGrJBhlZ1gc0A,831,791,1166,758,824,667,908,743,717,417,0.5328467153284672,0.5146198830409356,0.5906432748538012,0.5287162162162162,0.5688073394495413,0.5165562913907285,0.5535714285714286,0.550561797752809,0.5178268251273345,0.6756756756756757,724034,5734266,29550,77169,205766,195625,514775,63295,24972,1405
627,627,3912521400,Win,222,111,236,14,68,18,412,126,9,42,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,JUNGLE,DUO_CARRY,DUO_SUPPORT,TOP,JUNGLE,TOP,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,WzMGi4fm_O-B90ggxf705SoKBPS3SU6FFkPLXPKGH7pVHqI,y3jSt96px_zD9WecLjoaPFrPrwFobPQLT2IZlTmNwudalwE,e32Nku_7zDVK10iyS9WPwzZ25-rH4JuyLl0UleOGf9tWa18,puBsHRaxSyllm0ceqqNOAOUPQFVD-I_k6tBLZDsPYokvORo,FwBZTJhShG42b4qwNWWELTDKdHkMkcpO-4OntyB6MbVB9Ho7,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,dyLFybdpvE_5h5OgCD6_OryXtu8gzFUxcNGTb1-lqpwORG4,wbFeA3wQVsTtY9yioACPzHlo6FMetdXqQyqsuAze1MS8dxE,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,813,725,1607,731,711,634,1576,887,1197,824,0.5257575757575758,0.5329949238578681,0.5739910313901345,0.5135746606334841,0.5209677419354839,0.5555555555555556,0.5632582322357019,0.550314465408805,0.5408560311284046,0.5688073394495413,107431,91898,40424,101650,22246,30791,261930,346934,16033,3479
628,628,3912376282,Fail,77,51,203,43,84,432,56,875,81,74,JUNGLE,DUO_CARRY,TOP,DUO_SUPPORT,TOP,DUO_SUPPORT,JUNGLE,MIDDLE,DUO_CARRY,TOP,rnPzAQy19h9NXv1c30KvVEwZtUgOaKPFaAPUZFT0n4WffyM,osha311xkdMeemUk6Ceiadxabbm2ADKEdhEaXJMSHeR5YBM,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,9KicclE-2ZLkb37qqBqfKQ-aPgPskqP70uKZz23I-A7qwvE,-bl78z6D4Qjai3s3deQr-FWPLVUnVaxy0N-yqpr1b14E6HQ,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,wbFeA3wQVsTtY9yioACPzHlo6FMetdXqQyqsuAze1MS8dxE,DMCdFmRHbRK-PSupQjO7BJWh94U0pN4EGV0WNeoUxkXugz8,ffkLInBalxkHvTtLzhaGyqNuiCg9NJs5oVhPJ-aGFumy,LgBz2u8YpbsGRRwe4HVE1RQ_QSw7mhoySw0G0lxmPNeqCCVr,480,1623,824,943,200,1576,1197,699,938,519,0.68,0.5904255319148937,0.5688073394495413,0.5473372781065089,0.544,0.5632582322357019,0.5408560311284046,0.5122349102773246,0.5178316690442225,0.5154574132492113,6850,217973,205766,417412,1000,44860,10844,25046,450448,89694
629,629,3912274662,Win,12,58,45,23,25,18,68,84,111,203,DUO_SUPPORT,MIDDLE,DUO_CARRY,JUNGLE,JUNGLE,DUO_CARRY,JUNGLE,TOP,DUO_SUPPORT,MIDDLE,HhGIfJhjeoQhpAxiv-itmUHEaxyTf0MzNenl3ncVTRBZ5smD,wjGcZ9-8imzT6BXAB0X0UfMpmIiFR3gdXWWPMofValtrcKM,Cr-Doi2J7_ooMrzvt8WdxPZ_6w_9Zxq1yQSMI3bztfGLH1FW,yeGJdCy1J4P6yBlAniWpzdZu2JnrUyUGYZcWWPhdbvdqZlY,lFfsECfpOcvpTb2CvC2fuzAUSeKIksTWcztaH2Zexsv0Xk0,D7X5Cvi7fq1N0uMuDmKK-EWReOy0KDehK-ahjpA3q7Hlulk,fweJ-VA4GBRliyeRJPL56xPMJtiYfLDB50laR73l9ru2hwU,QRGYuNJHAyK7A07mWye3SodFs90UbLk4pJuC8NzKbU8HiLE,sfRbH21YJObtQECFsRk57jvAPdCMfIyFgnybXMgQKudAudc,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,579,548,307,386,515,200,541,323,377,824,0.5222929936305732,0.5272727272727272,0.532319391634981,0.5551601423487544,0.5280172413793104,0.544,0.6050420168067226,0.5540540540540541,0.5454545454545454,0.5688073394495413,40661,15981,61314,270949,9808,1000,16649,88393,51139,205766
630,630,3911938203,Fail,22,203,240,3,245,131,887,119,517,497,DUO_CARRY,MIDDLE,TOP,DUO_SUPPORT,JUNGLE,JUNGLE,TOP,DUO_CARRY,MIDDLE,DUO_SUPPORT,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,ONHyRB9_pZj5UH1kKahCTKHFs5So2pup8XyXlkzHX3f_yQo,yeGJdCy1J4P6yBlAniWpzdZu2JnrUyUGYZcWWPhdbvdqZlY,zzMF0QNVE_2MZsaFPLbZnJv3cM_wlcbAGzqPRKx6QaVWgzQ,spLvBi7TQtsdlv3VRM0PK08ZW6H-k-NlHMyGt8hBrC8HWTw,DzdHQRlLrLtO6o2LbShDU2a9Bq2NSC9-720nyj6mI3_g1HXI,NWlFLsBruR4hlJq01pNYDucSGr4L-bF6TJX6tfbcdVHt-UhfOzZvu2jhPA,DMCdFmRHbRK-PSupQjO7BJWh94U0pN4EGV0WNeoUxkXugz8,CLZzBoEMCc6XKz6TYChleSZdOgUSNC8hUflc5fS_aT9qFRQ,799,824,586,386,463,700,604,668,699,796,0.5224806201550387,0.5688073394495413,0.5255102040816326,0.5551601423487544,0.5319148936170213,0.5282555282555282,0.5428571428571428,0.5285087719298246,0.5122349102773246,0.5162721893491125,10417,205766,2296005,936,153986,38170,1693,221416,40741,1516442
631,631,3911810494,Win,202,89,68,150,106,99,238,67,96,131,DUO_CARRY,DUO_SUPPORT,MIDDLE,JUNGLE,JUNGLE,DUO_SUPPORT,MIDDLE,TOP,DUO_CARRY,JUNGLE,1IOqKqpf0NM2-t5SMeRYHfdsfswqxaqWt3oi8A-ubvcS2yU,YFcob_705lnlkmHn308djZdp5CeBEfLQyyEflE-c9V6zng7F,KR03bjng0HxxMxf5kxRqaJBPoQWD2D0WM9sJE6m3oSu6hCQ,womC1HGSOe6taXKkwICksPvKQ3AzkG_T9kmWNGRguEtoJxk,2CduuTU8XmAjmtWq8dODFET0Eg_0fDQ6enSch9g5vUprjus,bwsnsOUudMwOAkp5MlVZ07OuUR_s-8OyrEv-ge8KUx2DovU,W0en4OqpjkRpXaHL7n8kQr_DsmSa7FxqHmgJfBUoSmbjwGPE,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,ewPQAchpKKv6bNVpqIY_prZyeEXqDs4GWoeBW4zDNqcGMYI,bDpDufhY3IvVCgYYjWNxjTOOEtjifRBBTKj7LXpXvL6jayY,200,200,200,200,200,200,369,824,200,200,0.544,0.544,0.544,0.544,0.544,0.544,0.5859375,0.5688073394495413,0.544,0.544,1000,1000,1000,1000,1000,1000,6952,7992,1000,1000
632,632,3911724566,Win,875,234,92,121,202,117,517,11,96,10,DUO_SUPPORT,MIDDLE,TOP,JUNGLE,DUO_CARRY,DUO_SUPPORT,TOP,JUNGLE,DUO_CARRY,TOP,X63cwNpLCM8hAbdnP9G_1EfHQWf84XgtagUm25JTbKsoiVc,ckYNg8D5jQ7dIJFFUkF8PeTbSCHb4D-mU_6aW7crzrG300w,oMU5dI99U1JiasIdih5OG55eDxzz83OJPHxMk1f-KhoomNw,DLcAULy5Vls-M0hxWSlIViWGiFb7EqittE-s9Y2hEwQezAsT3ujVmg_-CQ,MPRrKQyI84HNGpb_pR2rKzm2aOV70XjSsOQNQtqFHGryWac,bwsnsOUudMwOAkp5MlVZ07OuUR_s-8OyrEv-ge8KUx2DovU,W0en4OqpjkRpXaHL7n8kQr_DsmSa7FxqHmgJfBUoSmbjwGPE,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,ewPQAchpKKv6bNVpqIY_prZyeEXqDs4GWoeBW4zDNqcGMYI,bDpDufhY3IvVCgYYjWNxjTOOEtjifRBBTKj7LXpXvL6jayY,200,200,200,200,200,200,369,824,200,200,0.544,0.544,0.544,0.544,0.544,0.544,0.5859375,0.5688073394495413,0.544,0.544,1000,1000,1000,1000,1000,1000,23668,2946,1000,1000
633,633,3911658832,Fail,203,110,43,245,41,67,117,99,35,875,MIDDLE,SOLO,MIDDLE,JUNGLE,TOP,SOLO,JUNGLE,MIDDLE,JUNGLE,JUNGLE,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,VMttv-g8Jw2jYzcM7INis1O_FPjMCBAlWz_Z5TIt8ek3njA,Hz0cfqCQ-j2x0JKdk8fkdinUYZxHsCoPmaxSPW36BmMUtWU,suvXrIHsnj93hqSLqcTG00M6j0Qob9kUCBrQfyGNFwx-adE,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,cwkee0FU51cZz3mPbF06xRLjH6PEgCYU3rLXt_jBpE2wQrIcl-oz51LA9Q,VdDWqeU2l5YF81bBhLzMeNh7zzgwOnaK8bDZuNiu3iDLUnI,cKRLWXX5i8fmnm3gqnlYJp_zm2YVNLswrZ7gXSbDpFIm4Cw,BI82X6gVnZ0-BJchjbYZ2YQqOopObLLbp9OoeOUKhDZTuYKH1J1KNf28AQ,824,650,771,553,801,470,200,492,477,421,0.5688073394495413,0.5117647058823529,0.5386266094420601,0.5403899721448467,0.5162303664921466,0.6033519553072626,0.544,0.5730337078651685,0.5490196078431373,0.5648854961832062,205766,83520,295132,69847,3395539,88671,1000,2993,1047618,6540
634,634,3911602276,Fail,876,74,117,203,67,526,145,121,245,82,JUNGLE,TOP,DUO_SUPPORT,MIDDLE,DUO_CARRY,DUO_SUPPORT,DUO_CARRY,JUNGLE,MIDDLE,TOP,g-gK3aoLp47LM09dI_TW7RABOjs6fD6jAmbgQ79-gJUKnMM,LgBz2u8YpbsGRRwe4HVE1RQ_QSw7mhoySw0G0lxmPNeqCCVr,xOgMIMfnoI6-_jUxwR548F4MARdWtaZKAyCUcLA5EtVkk_03QmYDQ1mBRg,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,ehtivuvC2PSFwqfELvGy2sQA4DqR6y4JShPEYNMabslD6os,9UK13q8YVEb-wRRhacL9JBSbY-umIVdWSx_SPM3cUfujFFbUQqBwTMWVtw,SEUrPQFHwv3DXQBkcBaKGf7v8GxEwAVGvUneDFjqFISfEjHr,x-k6BDimNiSCtNGlkjL-0or0cVJUNBDBzHdPqlU3lnwCXYvl,vcJln_Rii61B3yUbdiZ5vCi06OJCrV1w-fs8NMOv9yoPc3GV,t94Is9GveQjHUzl8oZVE5ryhtPVAiRKzl3lelbocKYaC-CE,493,519,707,824,618,583,723,621,531,639,0.5231788079470199,0.5154574132492113,0.5589887640449438,0.5688073394495413,0.5209003215434084,0.5283687943262412,0.5730337078651685,0.5985915492957746,0.5294117647058824,0.513953488372093,42862,89694,35542,205766,19518,7897,51581,171,320388,279294
635,635,3910596416,Fail,89,875,121,105,145,203,58,498,497,25,MIDDLE,TOP,TOP,MIDDLE,SOLO,MIDDLE,TOP,DUO_CARRY,DUO_SUPPORT,JUNGLE,cfmSQ-fC0QdmvouOB_XtsaLPrJePn0bTWSFz98RqhrvFCQhhGJhXdb8_0A,5IZcAGdQ0mTw3XwjcnyWI_QTa3vCfWZhUZ8A4vQBktCQU25jSOlnqp78_g,QGw3rVRM_fySpwJrRl9qSJslYmS5svLrilMJA3J3FzX89jU,bh279fXmez5k6vC7L8B0m4zENnwj7jKhCseC_fa034YueCA,h8qn2lv_dIqWgG1L5qvHrf5Frml3iRjmyIIqa_jkLFmT9Ns,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,JRTPYasCNYlGr4tywfcy2yF5ei1smue0p5THs78rr3XkTjbI,zJp-cpuvzFzv11gI-djnJ8nh88VcJU0IIf_9tPjQ_JdbUVhtZ7ISj28Dvg,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,ySgVoywEXhJM_9ggbsavgCmnMBYYKYkS5JHb85upAi9YFBk,660,590,1043,663,713,824,1463,200,791,652,0.5327868852459017,0.5567010309278351,0.572289156626506,0.5254237288135594,0.5330396475770925,0.5688073394495413,0.5967078189300411,0.544,0.5146198830409356,0.5345104333868379,29437,9351,74227,1068852,12266,205766,25738,1000,492487,14699
636,636,3910518030,Win,234,145,887,111,30,412,203,77,105,360,MIDDLE,DUO_CARRY,TOP,DUO_SUPPORT,JUNGLE,DUO_SUPPORT,JUNGLE,JUNGLE,MIDDLE,DUO_CARRY,8bMb4a763f-vpQ81jKoZ8pfmcUrK0C6L7_HCeC8yMK_OmjU,4pkR9OI_7KUebhjCirtiZANgo0PUbJ9GRtTlKSJPtB9npb0,g-gK3aoLp47LM09dI_TW7RABOjs6fD6jAmbgQ79-gJUKnMM,cCN_eMuuJFr7R3dX7jMQ4--k-ZwrVWXakclqkjdPQgLX4DA,i6b7z6dqVslukNoSTXORU43tdhqUI0SgJbKw_RQ2DbZiHnA,iQ0vLvIMIs4B9QG3g8FwhZB5qazeoq0P1BUOZ6IkeGINTh0,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,SDGppBY4nuJ_F5Ja7wHLZ6y1bNRXYqSbk4FUe24jU3pCvWI,gdeWVqH1JsiQrVFLo1fKuXxSRdjHtUsALzfJVMNa_h1Hh9E,Uc1YS4FscVu1PN9S7SBns38ljZ1o_wTD4WryvRbaPWc1kS0,633,200,493,486,670,622,824,507,400,377,0.5137816979051819,0.544,0.5231788079470199,0.5088105726872246,0.5360824742268041,0.5142002989536621,0.5688073394495413,0.5194524495677233,0.5069984447900466,0.5307262569832403,111226,1000,27689,50837,11157,44840,205766,185773,1759606,5272
637,637,3910479322,Fail,110,58,50,497,77,5,60,111,81,84,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,eKi77BUow5Gs6r19RLR7s0XBXaskjMdh2fvEtqsOKm_PC5gfe9-XHjHLow,i6b7z6dqVslukNoSTXORU43tdhqUI0SgJbKw_RQ2DbZiHnA,ubv7SRo2Lcu8gIRtIviTBAHsnGy7EEkju9r6wtR7WlHLviJGZwxmSqW0PA,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,H1QsAlbohmpSZIwp-k1_ZJ89JWlW1lQUJsoeUfLG8WZYUm4,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,DKDsa8wS6VFYzmxcRuNzwd-HI33WC0-3YKB8rjxiWoZeF9U,cfmSQ-fC0QdmvouOB_XtsaLPrJePn0bTWSFz98RqhrvFCQhhGJhXdb8_0A,Dc7o23MjvFYTA50zy3Jmg2goa-ZuDXlc5FMJ3WY43Al4HFM,FR9__lCvDluoHjGKNjMGAlcKu7LlPXzTEkej71jf5Oc05fwmqrDD3kuW-Q,622,670,1139,791,489,824,200,660,384,562,0.5555555555555556,0.5360824742268041,0.5748299319727891,0.5146198830409356,0.5228758169934641,0.5688073394495413,0.544,0.5327868852459017,0.5486111111111112,0.5527638190954773,36971,32552,196609,492487,21635,15382,1000,19396,75958,29476
638,638,3910443844,Fail,203,526,119,83,131,26,41,24,51,9,MIDDLE,DUO_SUPPORT,DUO_CARRY,TOP,JUNGLE,SOLO,MIDDLE,TOP,JUNGLE,JUNGLE,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,U5c-hORc1nYyHm6fvjPNJsL8m0EiqrHuphCHTby0z960hSW3Pj1LbPd9_w,w6k7MwXyMi2d3goWQ9ZIBl30zFwiCcIIiWER-V9f8GJsn9al,xmzgyW51TUzquDZhm89LoE8Lg8oL_ho5zj2ugnmyNIyOMdc,VDIPaqYgeCvYCmR5ei7THJy1rMxFYibC-NHECGY6v8RRYYU,AKKqC0wbnPQJ9gAoziaCxZmhdUS54_JbibziI9DCLb2pWLU,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,7e1jlV2VQe1yqpPSVkldV8CInAeQYaU2r2YInkdJF-Y2G2s,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,v09NePKtzuzOO0K_9q2nBUZc-twUapfx3fbKOWzcBS1v_czd,824,200,200,796,200,520,801,635,813,795,0.5688073394495413,0.544,0.544,0.5387755102040817,0.544,0.519893899204244,0.5162303664921466,0.5355191256830601,0.5257575757575758,0.5435897435897435,205766,1000,1000,714123,1000,543694,3395539,736691,139962,4147
639,639,3910117628,Win,19,77,18,89,5,117,163,114,67,517,TOP,JUNGLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,DUO_SUPPORT,JUNGLE,TOP,DUO_CARRY,MIDDLE,JiSgukC-3gM7_QpkiIE0iSffEqu4Cxg_oLgJeMg5tsv6cA8,y45pNwAmsCToAXyoSjVZFA0-2c1M0oczj7OimzjmjBcCdtJBkJKN24diKA,W1QXN34dZYIFJoh2XknnyX3CUsPpau6RJFaw2n1rtWqRAmlhVVjrjIM5Qg,cV0OG_qwWQrl2qI6DmdItg3khBVOzXHy3gOP9qh7C_A5SMD1,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,3Ue1lBRU3A4px-aOV92yBI_b6UxfwGJBKp-hjq17XItK5kA,WxUzpcNcyb-WfmzIuyI2JrviCV2AENz10M3paRhLFvAFF5Wl,iQ0vLvIMIs4B9QG3g8FwhZB5qazeoq0P1BUOZ6IkeGINTh0,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,-bl78z6D4Qjai3s3deQr-FWPLVUnVaxy0N-yqpr1b14E6HQ,200,200,416,720,824,200,357,622,470,200,0.544,0.544,0.5857142857142857,0.5402843601895735,0.5688073394495413,0.544,0.5569620253164557,0.5142002989536621,0.6033519553072626,0.544,1000,1000,6945,50687,15382,1000,44871,915588,88671,1000
640,640,3909964717,Fail,35,67,875,555,203,92,68,12,18,236,JUNGLE,DUO_CARRY,TOP,DUO_SUPPORT,MIDDLE,TOP,JUNGLE,TOP,SOLO,TOP,JiSNrjEMeNCJn6Wi21RXKepPDVPxQ7R8Q3-nETFIKBgA0Ns,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,3GR6DXLHDGVZqRSm2HIS-W742p0bjqFHHz6D96bFpePPxFY,4-Nc4b8LOEFnGBGd8NZgc-_Ums1jrHR8qhkSwZrw7L0TrdIe5F8vknmhyQ,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,Uy1wO4c_476yN9rZk37-x4NOsNIYzSOkX6AhzKyDrAshAEZ4,uR7DnYN-t275ZMZeu5x3WszbygeoaljFC8tF5ZMa1kxQgS4,ooWxZqdQUe2oLmohke3dfsxY52VbrIGrpGzQf0wJ_lHKAXg,DMXiSBtLW549pnO1ZHa0DDYw293jAdnZzDr8dDMpDsLBDVBq,_Q_beGrPEHAXzZjGt6Mvo_sw-Jq0PuGiKV72kHXCFf_sYzs,200,470,200,200,824,630,384,474,383,559,0.544,0.6033519553072626,0.544,0.544,0.5688073394495413,0.5368098159509203,0.5408163265306123,0.6075949367088608,0.5062082139446036,0.5275,1000,88671,1000,1000,205766,532106,16936,462103,233579,25140
